Index,Date,Weekday,Departure Time,Arrivel Time,Price
457,2017-12-03,Sunday,2:00 pm,4:10 pm,$14
458,2017-12-03,Sunday,2:00 pm,4:10 pm,$24
459,2017-12-03,Sunday,3:30 pm,5:40 pm,$15
460,2017-12-03,Sunday,4:30 pm,6:45 pm,$22
461,2017-12-03,Sunday,4:30 pm,6:45 pm,$32
462,2017-12-03,Sunday,7:00 pm,9:19 pm,$25
463,2017-12-03,Sunday,7:00 pm,9:19 pm,$35
464,2017-12-04,Monday,7:30 am,9:40 am,$17
465,2017-12-04,Monday,7:30 am,9:40 am,$29
466,2017-12-04,Monday,9:50 am,12:10 pm,$15
467,2017-12-04,Monday,11:00 am,1:15 pm,$15
468,2017-12-04,Monday,2:00 pm,4:10 pm,$14
469,2017-12-04,Monday,2:00 pm,4:10 pm,$24
470,2017-12-04,Monday,3:30 pm,5:35 pm,$15
471,2017-12-04,Monday,3:30 pm,5:35 pm,$30
472,2017-12-04,Monday,7:00 pm,9:19 pm,$25
473,2017-12-04,Monday,7:00 pm,9:19 pm,$35
474,2017-12-05,Tuesday,7:30 am,9:40 am,$17
475,2017-12-05,Tuesday,7:30 am,9:40 am,$29
476,2017-12-05,Tuesday,9:50 am,12:10 pm,$15
477,2017-12-05,Tuesday,11:00 am,1:15 pm,$15
478,2017-12-05,Tuesday,2:00 pm,4:10 pm,$1
479,2017-12-05,Tuesday,2:00 pm,4:10 pm,$24
480,2017-12-05,Tuesday,3:30 pm,5:35 pm,$1
481,2017-12-05,Tuesday,3:30 pm,5:35 pm,$30
482,2017-12-05,Tuesday,7:00 pm,9:19 pm,$25
483,2017-12-05,Tuesday,7:00 pm,9:19 pm,$35
484,2017-12-06,Wednesday,7:30 am,9:40 am,$17
485,2017-12-06,Wednesday,7:30 am,9:40 am,$29
486,2017-12-06,Wednesday,9:50 am,12:10 pm,$15
487,2017-12-06,Wednesday,11:00 am,1:15 pm,$15
488,2017-12-06,Wednesday,2:00 pm,4:10 pm,$1
489,2017-12-06,Wednesday,2:00 pm,4:10 pm,$24
490,2017-12-06,Wednesday,3:30 pm,5:35 pm,$15
491,2017-12-06,Wednesday,3:30 pm,5:35 pm,$30
492,2017-12-06,Wednesday,7:00 pm,9:19 pm,$25
493,2017-12-06,Wednesday,7:00 pm,9:19 pm,$35
494,2017-12-07,Thursday,7:30 am,9:40 am,$17
495,2017-12-07,Thursday,7:30 am,9:40 am,$29
496,2017-12-07,Thursday,9:50 am,12:10 pm,$15
497,2017-12-07,Thursday,11:00 am,1:15 pm,$15
498,2017-12-07,Thursday,2:00 pm,4:10 pm,$1
499,2017-12-07,Thursday,2:00 pm,4:10 pm,$24
500,2017-12-07,Thursday,3:30 pm,5:35 pm,$15
501,2017-12-07,Thursday,3:30 pm,5:35 pm,$30
502,2017-12-07,Thursday,7:00 pm,9:19 pm,$25
503,2017-12-07,Thursday,7:00 pm,9:19 pm,$35
504,2017-12-08,Friday,7:30 am,9:40 am,$17
505,2017-12-08,Friday,7:30 am,9:40 am,$29
506,2017-12-08,Friday,9:50 am,12:10 pm,$15
507,2017-12-08,Friday,11:00 am,1:15 pm,$15
508,2017-12-08,Friday,2:00 pm,4:10 pm,$1
509,2017-12-08,Friday,2:00 pm,4:10 pm,$24
510,2017-12-08,Friday,3:30 pm,5:55 pm,$15
511,2017-12-08,Friday,3:30 pm,5:55 pm,$30
512,2017-12-08,Friday,4:30 pm,7:10 pm,$16
513,2017-12-08,Friday,7:00 pm,9:19 pm,$25
514,2017-12-08,Friday,7:00 pm,9:19 pm,$35
515,2017-12-09,Saturday,7:30 am,9:40 am,$17
516,2017-12-09,Saturday,7:30 am,9:40 am,$29
517,2017-12-09,Saturday,9:50 am,12:10 pm,$15
518,2017-12-09,Saturday,11:00 am,1:15 pm,$15
519,2017-12-09,Saturday,2:00 pm,4:10 pm,$1
520,2017-12-09,Saturday,2:00 pm,4:10 pm,$24
521,2017-12-09,Saturday,3:30 pm,5:35 pm,$1
522,2017-12-09,Saturday,3:30 pm,5:35 pm,$30
523,2017-12-09,Saturday,7:00 pm,9:19 pm,$25
524,2017-12-09,Saturday,7:00 pm,9:19 pm,$35
525,2017-12-10,Sunday,7:30 am,9:40 am,$17
526,2017-12-10,Sunday,7:30 am,9:40 am,$29
527,2017-12-10,Sunday,9:50 am,12:10 pm,$15
528,2017-12-10,Sunday,11:00 am,1:15 pm,$15
529,2017-12-10,Sunday,2:00 pm,4:10 pm,$1
530,2017-12-10,Sunday,2:00 pm,4:10 pm,$24
531,2017-12-10,Sunday,3:30 pm,5:40 pm,$1
532,2017-12-10,Sunday,4:30 pm,6:45 pm,$15
533,2017-12-10,Sunday,4:30 pm,6:45 pm,$30
534,2017-12-10,Sunday,7:00 pm,9:19 pm,$25
535,2017-12-10,Sunday,7:00 pm,9:19 pm,$35
536,2017-12-11,Monday,7:30 am,9:40 am,$17
537,2017-12-11,Monday,7:30 am,9:40 am,$29
538,2017-12-11,Monday,9:50 am,12:10 pm,$15
539,2017-12-11,Monday,11:00 am,1:15 pm,$15
540,2017-12-11,Monday,2:00 pm,4:10 pm,$1
541,2017-12-11,Monday,2:00 pm,4:10 pm,$24
542,2017-12-11,Monday,3:30 pm,5:35 pm,$15
543,2017-12-11,Monday,3:30 pm,5:35 pm,$30
544,2017-12-11,Monday,7:00 pm,9:19 pm,$25
545,2017-12-11,Monday,7:00 pm,9:19 pm,$35
546,2017-12-12,Tuesday,7:30 am,9:40 am,$17
547,2017-12-12,Tuesday,7:30 am,9:40 am,$29
548,2017-12-12,Tuesday,9:50 am,12:10 pm,$15
549,2017-12-12,Tuesday,11:00 am,1:15 pm,$15
550,2017-12-12,Tuesday,2:00 pm,4:10 pm,$14
551,2017-12-12,Tuesday,2:00 pm,4:10 pm,$24
552,2017-12-12,Tuesday,3:30 pm,5:35 pm,$15
553,2017-12-12,Tuesday,3:30 pm,5:35 pm,$30
554,2017-12-12,Tuesday,7:00 pm,9:19 pm,$25
555,2017-12-12,Tuesday,7:00 pm,9:19 pm,$35
556,2017-12-13,Wednesday,7:30 am,9:40 am,$1
557,2017-12-13,Wednesday,7:30 am,9:40 am,$29
558,2017-12-13,Wednesday,9:50 am,12:10 pm,$15
559,2017-12-13,Wednesday,11:00 am,1:15 pm,$15
560,2017-12-13,Wednesday,2:00 pm,4:10 pm,$1
561,2017-12-13,Wednesday,2:00 pm,4:10 pm,$24
562,2017-12-13,Wednesday,3:30 pm,5:35 pm,$1
563,2017-12-13,Wednesday,3:30 pm,5:35 pm,$30
564,2017-12-13,Wednesday,7:00 pm,9:19 pm,$25
565,2017-12-13,Wednesday,7:00 pm,9:19 pm,$35
566,2017-12-14,Thursday,7:30 am,9:40 am,$17
567,2017-12-14,Thursday,7:30 am,9:40 am,$29
568,2017-12-14,Thursday,9:50 am,12:10 pm,$15
569,2017-12-14,Thursday,11:00 am,1:15 pm,$15
570,2017-12-14,Thursday,2:00 pm,4:10 pm,$1
571,2017-12-14,Thursday,2:00 pm,4:10 pm,$24
572,2017-12-14,Thursday,3:30 pm,5:35 pm,$1
573,2017-12-14,Thursday,3:30 pm,5:35 pm,$30
574,2017-12-14,Thursday,7:00 pm,9:19 pm,$25
575,2017-12-14,Thursday,7:00 pm,9:19 pm,$35
576,2017-12-15,Friday,7:30 am,9:40 am,$1
577,2017-12-15,Friday,7:30 am,9:40 am,$29
578,2017-12-15,Friday,9:50 am,12:10 pm,$16
579,2017-12-15,Friday,11:00 am,1:15 pm,$15
580,2017-12-15,Friday,2:00 pm,4:10 pm,$1
581,2017-12-15,Friday,2:00 pm,4:10 pm,$24
582,2017-12-15,Friday,3:30 pm,5:55 pm,$16
583,2017-12-15,Friday,3:30 pm,5:55 pm,$30
584,2017-12-15,Friday,4:30 pm,7:10 pm,$16
585,2017-12-15,Friday,7:00 pm,9:19 pm,$25
586,2017-12-15,Friday,7:00 pm,9:19 pm,$35
587,2017-12-16,Saturday,7:30 am,9:40 am,$17
588,2017-12-16,Saturday,7:30 am,9:40 am,$29
589,2017-12-16,Saturday,9:50 am,12:10 pm,$15
590,2017-12-16,Saturday,11:00 am,1:15 pm,$15
591,2017-12-16,Saturday,2:00 pm,4:10 pm,$14
592,2017-12-16,Saturday,2:00 pm,4:10 pm,$24
593,2017-12-16,Saturday,3:30 pm,5:35 pm,$15
594,2017-12-16,Saturday,3:30 pm,5:35 pm,$30
595,2017-12-16,Saturday,7:00 pm,9:19 pm,$25
596,2017-12-16,Saturday,7:00 pm,9:19 pm,$35
597,2017-12-17,Sunday,7:30 am,9:40 am,$17
598,2017-12-17,Sunday,7:30 am,9:40 am,$29
599,2017-12-17,Sunday,9:50 am,12:10 pm,$15
600,2017-12-17,Sunday,11:00 am,1:15 pm,$15
601,2017-12-17,Sunday,2:00 pm,4:10 pm,$1
602,2017-12-17,Sunday,2:00 pm,4:10 pm,$24
603,2017-12-17,Sunday,3:30 pm,5:40 pm,$1
604,2017-12-17,Sunday,4:30 pm,6:45 pm,$1
605,2017-12-17,Sunday,4:30 pm,6:45 pm,$30
606,2017-12-17,Sunday,7:00 pm,9:19 pm,$25
607,2017-12-17,Sunday,7:00 pm,9:19 pm,$35
608,2017-12-18,Monday,7:30 am,9:40 am,$17
609,2017-12-18,Monday,7:30 am,9:40 am,$29
610,2017-12-18,Monday,9:50 am,12:10 pm,$16
611,2017-12-18,Monday,11:00 am,1:15 pm,$15
612,2017-12-18,Monday,2:00 pm,4:10 pm,$14
613,2017-12-18,Monday,2:00 pm,4:10 pm,$24
614,2017-12-18,Monday,3:30 pm,5:35 pm,$15
615,2017-12-18,Monday,3:30 pm,5:35 pm,$30
616,2017-12-18,Monday,7:00 pm,9:19 pm,$25
617,2017-12-18,Monday,7:00 pm,9:19 pm,$35
618,2017-12-19,Tuesday,7:30 am,9:40 am,$17
619,2017-12-19,Tuesday,7:30 am,9:40 am,$29
620,2017-12-19,Tuesday,9:50 am,12:10 pm,$15
621,2017-12-19,Tuesday,11:00 am,1:15 pm,$15
622,2017-12-19,Tuesday,2:00 pm,4:10 pm,$1
623,2017-12-19,Tuesday,2:00 pm,4:10 pm,$24
624,2017-12-19,Tuesday,3:30 pm,5:35 pm,$15
625,2017-12-19,Tuesday,3:30 pm,5:35 pm,$30
626,2017-12-19,Tuesday,7:00 pm,9:19 pm,$25
627,2017-12-19,Tuesday,7:00 pm,9:19 pm,$35
628,2017-12-20,Wednesday,7:30 am,9:40 am,$17
629,2017-12-20,Wednesday,7:30 am,9:40 am,$29
630,2017-12-20,Wednesday,9:50 am,12:10 pm,$15
631,2017-12-20,Wednesday,11:00 am,1:15 pm,$15
632,2017-12-20,Wednesday,2:00 pm,4:10 pm,$1
633,2017-12-20,Wednesday,2:00 pm,4:10 pm,$24
634,2017-12-20,Wednesday,3:30 pm,5:35 pm,$1
635,2017-12-20,Wednesday,3:30 pm,5:35 pm,$30
636,2017-12-20,Wednesday,7:00 pm,9:19 pm,$25
637,2017-12-20,Wednesday,7:00 pm,9:19 pm,$35
638,2017-12-21,Thursday,7:30 am,9:40 am,$17
639,2017-12-21,Thursday,7:30 am,9:40 am,$29
640,2017-12-21,Thursday,9:50 am,12:10 pm,$15
641,2017-12-21,Thursday,11:00 am,1:15 pm,$15
642,2017-12-21,Thursday,2:00 pm,4:10 pm,$1
643,2017-12-21,Thursday,2:00 pm,4:10 pm,$24
644,2017-12-21,Thursday,3:30 pm,5:35 pm,$15
645,2017-12-21,Thursday,3:30 pm,5:35 pm,$30
646,2017-12-21,Thursday,7:00 pm,9:19 pm,$25
647,2017-12-21,Thursday,7:00 pm,9:19 pm,$35
648,2017-12-22,Friday,7:30 am,9:40 am,$17
649,2017-12-22,Friday,7:30 am,9:40 am,$29
650,2017-12-22,Friday,9:50 am,12:10 pm,$15
651,2017-12-22,Friday,11:00 am,1:15 pm,$15
652,2017-12-22,Friday,2:00 pm,4:10 pm,$14
653,2017-12-22,Friday,2:00 pm,4:10 pm,$24
654,2017-12-22,Friday,3:30 pm,5:55 pm,$15
655,2017-12-22,Friday,3:30 pm,5:55 pm,$30
656,2017-12-22,Friday,4:30 pm,7:10 pm,$16
657,2017-12-22,Friday,7:00 pm,9:19 pm,$25
658,2017-12-22,Friday,7:00 pm,9:19 pm,$35
659,2017-12-23,Saturday,7:30 am,9:40 am,$19
660,2017-12-23,Saturday,7:30 am,9:40 am,$31
661,2017-12-23,Saturday,9:50 am,12:10 pm,$16
662,2017-12-23,Saturday,11:00 am,1:15 pm,$18
663,2017-12-23,Saturday,2:00 pm,4:10 pm,$14
664,2017-12-23,Saturday,2:00 pm,4:10 pm,$24
665,2017-12-23,Saturday,3:30 pm,5:35 pm,$15
666,2017-12-23,Saturday,3:30 pm,5:35 pm,$30
667,2017-12-23,Saturday,7:00 pm,9:19 pm,$25
668,2017-12-23,Saturday,7:00 pm,9:19 pm,$35
669,2017-12-24,Sunday,7:30 am,9:40 am,$17
670,2017-12-24,Sunday,7:30 am,9:40 am,$29
671,2017-12-24,Sunday,9:50 am,12:10 pm,$15
672,2017-12-24,Sunday,11:00 am,1:15 pm,$15
673,2017-12-24,Sunday,2:00 pm,4:10 pm,$14
674,2017-12-24,Sunday,2:00 pm,4:10 pm,$24
675,2017-12-24,Sunday,3:30 pm,5:40 pm,$15
676,2017-12-24,Sunday,4:30 pm,6:45 pm,$15
677,2017-12-24,Sunday,4:30 pm,6:45 pm,$30
678,2017-12-24,Sunday,7:00 pm,9:19 pm,$25
679,2017-12-24,Sunday,7:00 pm,9:19 pm,$35
680,2017-12-25,Monday,7:30 am,9:40 am,$17
681,2017-12-25,Monday,7:30 am,9:40 am,$29
682,2017-12-25,Monday,8:45 am,11:00 am,$16
683,2017-12-25,Monday,8:45 am,11:00 am,SOLD OUT
684,2017-12-25,Monday,9:50 am,12:10 pm,$15
685,2017-12-25,Monday,11:00 am,1:15 pm,$15
686,2017-12-25,Monday,2:00 pm,4:10 pm,$1
687,2017-12-25,Monday,2:00 pm,4:10 pm,$24
688,2017-12-25,Monday,3:30 pm,5:35 pm,$15
689,2017-12-25,Monday,3:30 pm,5:35 pm,$30
690,2017-12-25,Monday,7:00 pm,9:19 pm,$25
691,2017-12-25,Monday,7:00 pm,9:19 pm,$35
692,2017-12-26,Tuesday,7:30 am,9:40 am,$17
693,2017-12-26,Tuesday,7:30 am,9:40 am,$29
694,2017-12-26,Tuesday,9:50 am,12:10 pm,$15
695,2017-12-26,Tuesday,11:00 am,1:15 pm,$15
696,2017-12-26,Tuesday,2:00 pm,4:10 pm,$14
697,2017-12-26,Tuesday,2:00 pm,4:10 pm,$24
698,2017-12-26,Tuesday,3:30 pm,5:35 pm,$15
699,2017-12-26,Tuesday,3:30 pm,5:35 pm,$30
700,2017-12-26,Tuesday,7:00 pm,9:19 pm,$25
701,2017-12-26,Tuesday,7:00 pm,9:19 pm,$35
702,2017-12-27,Wednesday,7:30 am,9:40 am,$17
703,2017-12-27,Wednesday,7:30 am,9:40 am,$29
704,2017-12-27,Wednesday,9:50 am,12:10 pm,$15
705,2017-12-27,Wednesday,11:00 am,1:15 pm,$18
706,2017-12-27,Wednesday,2:00 pm,4:10 pm,$14
707,2017-12-27,Wednesday,2:00 pm,4:10 pm,$24
708,2017-12-27,Wednesday,3:30 pm,5:35 pm,$15
709,2017-12-27,Wednesday,3:30 pm,5:35 pm,$30
710,2017-12-27,Wednesday,7:00 pm,9:19 pm,$25
711,2017-12-27,Wednesday,7:00 pm,9:19 pm,$35
712,2017-12-28,Thursday,7:30 am,9:40 am,$19
713,2017-12-28,Thursday,7:30 am,9:40 am,$31
714,2017-12-28,Thursday,9:50 am,12:10 pm,$15
715,2017-12-28,Thursday,11:00 am,1:15 pm,$18
716,2017-12-28,Thursday,2:00 pm,4:10 pm,$1
717,2017-12-28,Thursday,2:00 pm,4:10 pm,$24
718,2017-12-28,Thursday,3:30 pm,5:35 pm,$15
719,2017-12-28,Thursday,3:30 pm,5:35 pm,$30
720,2017-12-28,Thursday,7:00 pm,9:19 pm,$25
721,2017-12-28,Thursday,7:00 pm,9:19 pm,$35
722,2017-12-29,Friday,7:30 am,9:40 am,$17
723,2017-12-29,Friday,7:30 am,9:40 am,$29
724,2017-12-29,Friday,9:50 am,12:10 pm,$15
725,2017-12-29,Friday,11:00 am,1:15 pm,$18
726,2017-12-29,Friday,2:00 pm,4:10 pm,$14
727,2017-12-29,Friday,2:00 pm,4:10 pm,$24
728,2017-12-29,Friday,3:30 pm,5:55 pm,$22
729,2017-12-29,Friday,3:30 pm,5:55 pm,$32
730,2017-12-29,Friday,4:30 pm,7:10 pm,$22
731,2017-12-29,Friday,7:00 pm,9:19 pm,$25
732,2017-12-29,Friday,7:00 pm,9:19 pm,$35
733,2017-12-30,Saturday,7:30 am,9:40 am,$17
734,2017-12-30,Saturday,7:30 am,9:40 am,$29
735,2017-12-30,Saturday,9:50 am,12:10 pm,$15
736,2017-12-30,Saturday,11:00 am,1:15 pm,$15
737,2017-12-30,Saturday,2:00 pm,4:10 pm,$1
738,2017-12-30,Saturday,2:00 pm,4:10 pm,$24
739,2017-12-30,Saturday,3:30 pm,5:35 pm,$15
740,2017-12-30,Saturday,3:30 pm,5:35 pm,$30
741,2017-12-30,Saturday,7:00 pm,9:19 pm,$25
742,2017-12-30,Saturday,7:00 pm,9:19 pm,$35
743,2017-12-31,Sunday,7:30 am,9:40 am,$17
744,2017-12-31,Sunday,7:30 am,9:40 am,$29
745,2017-12-31,Sunday,9:50 am,12:10 pm,$1
746,2017-12-31,Sunday,11:00 am,1:15 pm,$15
747,2017-12-31,Sunday,2:00 pm,4:10 pm,$1
748,2017-12-31,Sunday,2:00 pm,4:10 pm,$24
749,2017-12-31,Sunday,3:30 pm,5:40 pm,$15
750,2017-12-31,Sunday,4:30 pm,6:45 pm,$16
751,2017-12-31,Sunday,4:30 pm,6:45 pm,$30
752,2017-12-31,Sunday,7:00 pm,9:19 pm,$25
753,2017-12-31,Sunday,7:00 pm,9:19 pm,$35
754,2018-01-01,Monday,7:30 am,9:40 am,$17
755,2018-01-01,Monday,7:30 am,9:40 am,$29
756,2018-01-01,Monday,9:50 am,12:10 pm,$15
757,2018-01-01,Monday,11:00 am,1:15 pm,$15
758,2018-01-01,Monday,2:00 pm,4:10 pm,$14
759,2018-01-01,Monday,2:00 pm,4:10 pm,$24
760,2018-01-01,Monday,3:30 pm,5:35 pm,$15
761,2018-01-01,Monday,3:30 pm,5:35 pm,$30
762,2018-01-01,Monday,7:00 pm,9:19 pm,$25
763,2018-01-01,Monday,7:00 pm,9:19 pm,$35
764,2018-01-02,Tuesday,7:30 am,9:40 am,$1
765,2018-01-02,Tuesday,7:30 am,9:40 am,$29
766,2018-01-02,Tuesday,9:50 am,12:10 pm,$15
767,2018-01-02,Tuesday,11:00 am,1:15 pm,$15
768,2018-01-02,Tuesday,2:00 pm,4:10 pm,$1
769,2018-01-02,Tuesday,2:00 pm,4:10 pm,$24
770,2018-01-02,Tuesday,3:30 pm,5:35 pm,$15
771,2018-01-02,Tuesday,3:30 pm,5:35 pm,$30
772,2018-01-02,Tuesday,7:00 pm,9:19 pm,$25
773,2018-01-02,Tuesday,7:00 pm,9:19 pm,$35
774,2018-01-03,Wednesday,7:30 am,9:40 am,$17
775,2018-01-03,Wednesday,7:30 am,9:40 am,$29
776,2018-01-03,Wednesday,9:50 am,12:10 pm,$15
777,2018-01-03,Wednesday,11:00 am,1:15 pm,$15
778,2018-01-03,Wednesday,2:00 pm,4:10 pm,$1
779,2018-01-03,Wednesday,2:00 pm,4:10 pm,$24
780,2018-01-03,Wednesday,3:30 pm,5:35 pm,$1
781,2018-01-03,Wednesday,3:30 pm,5:35 pm,$30
782,2018-01-03,Wednesday,7:00 pm,9:19 pm,$25
783,2018-01-03,Wednesday,7:00 pm,9:19 pm,$35
784,2018-01-04,Thursday,7:30 am,9:40 am,$17
785,2018-01-04,Thursday,7:30 am,9:40 am,$29
786,2018-01-04,Thursday,9:50 am,12:10 pm,$15
787,2018-01-04,Thursday,11:00 am,1:15 pm,$15
788,2018-01-04,Thursday,2:00 pm,4:10 pm,$14
789,2018-01-04,Thursday,2:00 pm,4:10 pm,$24
790,2018-01-04,Thursday,3:30 pm,5:35 pm,$15
791,2018-01-04,Thursday,3:30 pm,5:35 pm,$30
792,2018-01-04,Thursday,7:00 pm,9:19 pm,$25
793,2018-01-04,Thursday,7:00 pm,9:19 pm,$35
794,2018-01-05,Friday,7:30 am,9:40 am,$17
795,2018-01-05,Friday,7:30 am,9:40 am,$29
796,2018-01-05,Friday,9:50 am,12:10 pm,$15
797,2018-01-05,Friday,11:00 am,1:15 pm,$18
798,2018-01-05,Friday,2:00 pm,4:10 pm,$1
799,2018-01-05,Friday,2:00 pm,4:10 pm,$24
800,2018-01-05,Friday,3:30 pm,5:55 pm,$15
801,2018-01-05,Friday,3:30 pm,5:55 pm,$30
802,2018-01-05,Friday,4:30 pm,7:10 pm,$16
803,2018-01-05,Friday,7:00 pm,9:19 pm,$25
804,2018-01-05,Friday,7:00 pm,9:19 pm,$35
805,2018-01-06,Saturday,7:30 am,9:40 am,$1
806,2018-01-06,Saturday,7:30 am,9:40 am,$29
807,2018-01-06,Saturday,9:50 am,12:10 pm,$15
808,2018-01-06,Saturday,11:00 am,1:15 pm,$18
809,2018-01-06,Saturday,2:00 pm,4:10 pm,$14
810,2018-01-06,Saturday,2:00 pm,4:10 pm,$24
811,2018-01-06,Saturday,3:30 pm,5:35 pm,$15
812,2018-01-06,Saturday,3:30 pm,5:35 pm,$30
813,2018-01-06,Saturday,7:00 pm,9:19 pm,$25
814,2018-01-06,Saturday,7:00 pm,9:19 pm,$35
815,2018-01-07,Sunday,7:30 am,9:40 am,$17
816,2018-01-07,Sunday,7:30 am,9:40 am,$29
817,2018-01-07,Sunday,9:50 am,12:10 pm,$16
818,2018-01-07,Sunday,11:00 am,1:15 pm,$15
819,2018-01-07,Sunday,2:00 pm,4:10 pm,$1
820,2018-01-07,Sunday,2:00 pm,4:10 pm,$24
821,2018-01-07,Sunday,3:30 pm,5:40 pm,$15
822,2018-01-07,Sunday,4:30 pm,6:45 pm,$22
823,2018-01-07,Sunday,4:30 pm,6:45 pm,$32
824,2018-01-07,Sunday,7:00 pm,9:19 pm,$25
825,2018-01-07,Sunday,7:00 pm,9:19 pm,$35
826,2018-01-08,Monday,7:30 am,9:40 am,$17
827,2018-01-08,Monday,7:30 am,9:40 am,$29
828,2018-01-08,Monday,9:50 am,12:10 pm,$1
829,2018-01-08,Monday,11:00 am,1:15 pm,$15
830,2018-01-08,Monday,2:00 pm,4:10 pm,$14
831,2018-01-08,Monday,2:00 pm,4:10 pm,$24
832,2018-01-08,Monday,3:30 pm,5:35 pm,$1
833,2018-01-08,Monday,3:30 pm,5:35 pm,$30
834,2018-01-08,Monday,7:00 pm,9:19 pm,$25
835,2018-01-08,Monday,7:00 pm,9:19 pm,$35
836,2018-01-09,Tuesday,7:30 am,9:40 am,$17
837,2018-01-09,Tuesday,7:30 am,9:40 am,$29
838,2018-01-09,Tuesday,9:50 am,12:10 pm,$15
839,2018-01-09,Tuesday,11:00 am,1:15 pm,$18
840,2018-01-09,Tuesday,2:00 pm,4:10 pm,$14
841,2018-01-09,Tuesday,2:00 pm,4:10 pm,$24
842,2018-01-09,Tuesday,3:30 pm,5:35 pm,$15
843,2018-01-09,Tuesday,3:30 pm,5:35 pm,$30
844,2018-01-09,Tuesday,7:00 pm,9:19 pm,$25
845,2018-01-09,Tuesday,7:00 pm,9:19 pm,$35
846,2018-01-10,Wednesday,7:30 am,9:40 am,$1
847,2018-01-10,Wednesday,7:30 am,9:40 am,$29
848,2018-01-10,Wednesday,9:50 am,12:10 pm,$1
849,2018-01-10,Wednesday,11:00 am,1:15 pm,$15
850,2018-01-10,Wednesday,2:00 pm,4:10 pm,$1
851,2018-01-10,Wednesday,2:00 pm,4:10 pm,$24
852,2018-01-10,Wednesday,3:30 pm,5:35 pm,$15
853,2018-01-10,Wednesday,3:30 pm,5:35 pm,$30
854,2018-01-10,Wednesday,7:00 pm,9:19 pm,$25
855,2018-01-10,Wednesday,7:00 pm,9:19 pm,$35
856,2018-01-11,Thursday,7:30 am,9:40 am,$1
857,2018-01-11,Thursday,7:30 am,9:40 am,$29
858,2018-01-11,Thursday,9:50 am,12:10 pm,$15
859,2018-01-11,Thursday,11:00 am,1:15 pm,$15
860,2018-01-11,Thursday,2:00 pm,4:10 pm,$14
861,2018-01-11,Thursday,2:00 pm,4:10 pm,$24
862,2018-01-11,Thursday,3:30 pm,5:35 pm,$15
863,2018-01-11,Thursday,3:30 pm,5:35 pm,$30
864,2018-01-11,Thursday,7:00 pm,9:19 pm,$1
865,2018-01-11,Thursday,7:00 pm,9:19 pm,$35
866,2018-01-12,Friday,7:30 am,9:40 am,$17
867,2018-01-12,Friday,7:30 am,9:40 am,$29
868,2018-01-12,Friday,9:50 am,12:10 pm,$16
869,2018-01-12,Friday,11:00 am,1:15 pm,$15
870,2018-01-12,Friday,2:00 pm,4:10 pm,$14
871,2018-01-12,Friday,2:00 pm,4:10 pm,$24
872,2018-01-12,Friday,3:30 pm,5:55 pm,$15
873,2018-01-12,Friday,3:30 pm,5:55 pm,$30
874,2018-01-12,Friday,4:30 pm,7:10 pm,$16
875,2018-01-12,Friday,7:00 pm,9:19 pm,$25
876,2018-01-12,Friday,7:00 pm,9:19 pm,$35
877,2018-01-13,Saturday,7:30 am,9:40 am,$17
878,2018-01-13,Saturday,7:30 am,9:40 am,$29
879,2018-01-13,Saturday,9:50 am,12:10 pm,$15
880,2018-01-13,Saturday,11:00 am,1:15 pm,$15
881,2018-01-13,Saturday,2:00 pm,4:10 pm,$14
882,2018-01-13,Saturday,2:00 pm,4:10 pm,$24
883,2018-01-13,Saturday,3:30 pm,5:35 pm,$15
884,2018-01-13,Saturday,3:30 pm,5:35 pm,$30
885,2018-01-13,Saturday,7:00 pm,9:19 pm,$25
886,2018-01-13,Saturday,7:00 pm,9:19 pm,$35
887,2018-01-14,Sunday,7:30 am,9:40 am,$17
888,2018-01-14,Sunday,7:30 am,9:40 am,$29
889,2018-01-14,Sunday,9:50 am,12:10 pm,$15
890,2018-01-14,Sunday,11:00 am,1:15 pm,$15
891,2018-01-14,Sunday,2:00 pm,4:10 pm,$1
892,2018-01-14,Sunday,2:00 pm,4:10 pm,$24
893,2018-01-14,Sunday,3:30 pm,5:40 pm,$15
894,2018-01-14,Sunday,4:30 pm,6:45 pm,$15
895,2018-01-14,Sunday,4:30 pm,6:45 pm,$30
896,2018-01-14,Sunday,7:00 pm,9:19 pm,$25
897,2018-01-14,Sunday,7:00 pm,9:19 pm,$35
898,2018-01-15,Monday,7:30 am,9:40 am,$17
899,2018-01-15,Monday,7:30 am,9:40 am,$29
900,2018-01-15,Monday,9:50 am,12:10 pm,$1
901,2018-01-15,Monday,11:00 am,1:15 pm,$15
902,2018-01-15,Monday,2:00 pm,4:10 pm,$1
903,2018-01-15,Monday,2:00 pm,4:10 pm,$24
904,2018-01-15,Monday,3:30 pm,5:35 pm,$1
905,2018-01-15,Monday,3:30 pm,5:35 pm,$30
906,2018-01-15,Monday,7:00 pm,9:19 pm,$25
907,2018-01-15,Monday,7:00 pm,9:19 pm,$35
908,2018-01-16,Tuesday,7:30 am,9:40 am,$1
909,2018-01-16,Tuesday,7:30 am,9:40 am,$29
910,2018-01-16,Tuesday,9:50 am,12:10 pm,$15
911,2018-01-16,Tuesday,11:00 am,1:15 pm,$15
912,2018-01-16,Tuesday,2:00 pm,4:10 pm,$1
913,2018-01-16,Tuesday,2:00 pm,4:10 pm,$24
914,2018-01-16,Tuesday,3:30 pm,5:35 pm,$15
915,2018-01-16,Tuesday,3:30 pm,5:35 pm,$30
